,% Dly Qt to Traded Qty,Average Price,Close Price,Date,Deliverable Qty,High Price,Last Price,Low Price,No. of Trades,Open Price,Prev Close,Series,Symbol,Total Traded Quantity,Turnover in Lacs
600,,362.13,348.25,19-Nov-2008,,375.0,345.8,342.5,-,364.4,360.2,EQ,ICICIBANK,11769881,42622.73
601,,318.36,319.5,20-Nov-2008,,338.6,323.25,309.05,-,338.6,348.25,EQ,ICICIBANK,12389261,39442.29
602,,323.23,334.05,21-Nov-2008,,349.7,338.1,306.1,-,317.4,319.5,EQ,ICICIBANK,18205400,58845.09
603,,323.66,322.55,24-Nov-2008,,342.8,319.1,315.25,-,340.0,334.05,EQ,ICICIBANK,11080726,35864.06
604,,330.9,321.1,25-Nov-2008,,342.0,321.8,318.05,-,337.0,322.55,EQ,ICICIBANK,10599632,35074.61
605,,337.8,350.85,26-Nov-2008,,354.8,348.35,325.0,-,325.0,321.1,EQ,ICICIBANK,11620249,39253.78
606,,348.13,351.65,28-Nov-2008,,355.0,354.0,316.35,-,340.0,350.85,EQ,ICICIBANK,12329653,42923.31
607,,343.75,325.55,01-Dec-2008,,364.8,327.0,322.0,-,358.0,351.65,EQ,ICICIBANK,12106105,41614.2
608,,317.63,323.4,02-Dec-2008,,328.0,323.1,308.25,-,313.0,325.55,EQ,ICICIBANK,10538908,33474.41
609,,331.18,334.8,03-Dec-2008,,342.0,333.0,322.0,-,340.0,323.4,EQ,ICICIBANK,9491815,31435.01
610,,351.22,364.0,04-Dec-2008,,366.2,364.0,333.6,-,335.0,334.8,EQ,ICICIBANK,10839747,38071.06
611,,365.59,358.4,05-Dec-2008,,391.0,357.5,351.55,-,366.0,364.0,EQ,ICICIBANK,21857882,79910.76
612,,375.09,370.0,08-Dec-2008,,387.8,368.15,365.1,-,380.0,358.4,EQ,ICICIBANK,12053536,45211.14
613,,386.97,400.05,10-Dec-2008,,404.7,401.3,375.0,-,375.5,370.0,EQ,ICICIBANK,13415046,51912.07
614,,408.1,406.1,11-Dec-2008,,419.0,410.65,393.1,-,404.0,400.05,EQ,ICICIBANK,12208939,49824.94
615,,397.55,411.0,12-Dec-2008,,415.95,411.0,383.25,-,393.0,406.1,EQ,ICICIBANK,10136385,40296.98
616,,424.01,418.7,15-Dec-2008,,434.0,418.05,412.2,-,425.0,411.0,EQ,ICICIBANK,9112601,38638.24
617,,419.43,421.0,16-Dec-2008,,427.95,420.0,412.8,-,416.55,418.7,EQ,ICICIBANK,8974251,37640.43
618,,435.95,431.8,17-Dec-2008,,447.0,432.9,427.95,-,429.0,421.0,EQ,ICICIBANK,12130029,52881.32
619,,452.03,472.0,18-Dec-2008,,481.5,469.55,424.25,-,430.0,431.8,EQ,ICICIBANK,12029212,54375.44
620,,469.76,472.8,19-Dec-2008,,477.4,475.0,455.75,-,462.2,472.0,EQ,ICICIBANK,11575842,54379.01
621,,456.96,445.7,22-Dec-2008,,472.75,446.7,442.3,-,472.0,472.8,EQ,ICICIBANK,6542182,29895.35
622,,430.84,426.85,23-Dec-2008,,445.9,428.75,418.2,-,443.0,445.7,EQ,ICICIBANK,7612319,32796.96
623,,433.86,440.95,24-Dec-2008,,446.4,437.5,417.0,-,425.0,426.85,EQ,ICICIBANK,6398736,27761.52
624,,435.57,417.35,26-Dec-2008,,453.35,415.7,413.35,-,435.25,440.95,EQ,ICICIBANK,6510310,28356.81
625,,428.04,445.0,29-Dec-2008,,448.7,442.2,404.2,-,421.0,417.35,EQ,ICICIBANK,7610933,32578.16
626,,453.66,458.6,30-Dec-2008,,464.85,460.0,442.35,-,450.0,445.0,EQ,ICICIBANK,8313502,37715.02
627,13.34,452.42,448.1,31-Dec-2008,1040051.0,472.8,447.6,444.0,-,472.8,458.6,EQ,ICICIBANK,7794740,35264.77
